Product Name,Year Month,Warehouse Inventory,Inventory Cost Per Unit,Product Category,Product Department,Storage Cost
"Nike Men's Kobe IX Elite Low Basketball Shoe",2015-07-01 00:00:00.000,0,0.23894,"Shop By Sport","Golf",0
"Columbia Men's PFG Anchor Tough T-Shirt",2015-06-01 00:00:00.000,0,2.31488,"Shop By Sport","Golf",0
"adidas Men's Germany Black Crest Away Tee",2015-06-01 00:00:00.000,0,1.26405,"Girls' Apparel","Golf",0
"Nike Men's Kobe IX Elite Low Basketball Shoe",2015-06-01 00:00:00.000,0,1.92307,"Shop By Sport","Golf",0
"adidas Youth Germany Black/Red Away Match Soc",2015-05-01 00:00:00.000,0,2.23615,"Girls' Apparel","Golf",0
"Columbia Men's PFG Anchor Tough T-Shirt",2015-05-01 00:00:00.000,0,1.82868,"Shop By Sport","Golf",0
"Nike Men's Deutschland Weltmeister Winners Bl",2015-05-01 00:00:00.000,0,0.43833,"Girls' Apparel","Golf",0
"adidas Men's Germany Black Crest Away Tee",2015-05-01 00:00:00.000,0,2.17861,"Girls' Apparel","Golf",0
"Nike Men's Kobe IX Elite Low Basketball Shoe",2015-05-01 00:00:00.000,0,1.14567,"Shop By Sport","Golf",0
"adidas Youth Germany Black/Red Away Match Soc",2015-04-01 00:00:00.000,0,1.17057,"Girls' Apparel","Golf",0
"Columbia Men's PFG Anchor Tough T-Shirt",2015-04-01 00:00:00.000,0,1.03759,"Shop By Sport","Golf",0
"Nike Men's Deutschland Weltmeister Winners Bl",2015-04-01 00:00:00.000,0,1.89466,"Girls' Apparel","Golf",0
"TYR Boys' Team Digi Jammer",2015-04-01 00:00:00.000,0,1.17734,"Girls' Apparel","Golf",0
"Nike Men's Kobe IX Elite Low Basketball Shoe",2015-04-01 00:00:00.000,0,2.14562,"Shop By Sport","Golf",0
"Columbia Men's PFG Anchor Tough T-Shirt",2015-03-01 00:00:00.000,0,1.74362,"Shop By Sport","Golf",0
"TYR Boys' Team Digi Jammer",2015-03-01 00:00:00.000,0,0.50945,"Girls' Apparel","Golf",0
"Nike Men's Kobe IX Elite Low Basketball Shoe",2015-03-01 00:00:00.000,0,2.23602,"Shop By Sport","Golf",0
"Nike Men's Deutschland Weltmeister Winners Bl",2015-02-01 00:00:00.000,0,2.00205,"Girls' Apparel","Golf",0
"Nike Men's Kobe IX Elite Low Basketball Shoe",2015-02-01 00:00:00.000,0,1.23322,"Shop By Sport","Golf",0
"Columbia Men's PFG Anchor Tough T-Shirt",2015-01-01 00:00:00.000,0,1.15117,"Shop By Sport","Golf",0
"TYR Boys' Team Digi Jammer",2015-01-01 00:00:00.000,0,0.41975,"Girls' Apparel","Golf",0
"adidas Men's Germany Black Crest Away Tee",2015-01-01 00:00:00.000,0,2.04649,"Girls' Apparel","Golf",0
"Web Camera",2017-12-01 00:00:00.000,0,1.1257,"Cameras","Technology",0
"Industrial consumer electronics",2017-12-01 00:00:00.000,0,1.98371,"Consumer Electronics","Technology",0
"Industrial consumer electronics",2017-11-01 00:00:00.000,0,1.80573,"Consumer Electronics","Technology",0
"First aid kit",2017-11-01 00:00:00.000,0,2.29855,"Health and Beauty","Health and Beauty",0
"Adult dog supplies",2017-10-01 00:00:00.000,0,1.58566,"Pet Supplies","Pet Shop",0
"First aid kit",2017-10-01 00:00:00.000,0,0.92517,"Health and Beauty","Health and Beauty",0
"Sports Books",2017-09-01 00:00:00.000,0,0.99432,"Books","Book Shop",0
"Industrial consumer electronics",2017-09-01 00:00:00.000,0,1.17657,"Consumer Electronics","Technology",0
"Adult dog supplies",2017-09-01 00:00:00.000,0,0.67386,"Pet Supplies","Pet Shop",0
"First aid kit",2017-09-01 00:00:00.000,0,2.18083,"Health and Beauty","Health and Beauty",0
"Sports Books",2017-08-01 00:00:00.000,0,0.44191,"Books","Book Shop",0
"Adult dog supplies",2017-08-01 00:00:00.000,0,1.99222,"Pet Supplies","Pet Shop",0
"First aid kit",2017-08-01 00:00:00.000,0,0.10296,"Health and Beauty","Health and Beauty",0
"Sports Books",2017-07-01 00:00:00.000,0,0.77783,"Books","Book Shop",0
"Adult dog supplies",2017-07-01 00:00:00.000,0,0.33628,"Pet Supplies","Pet Shop",0
"First aid kit",2017-07-01 00:00:00.000,0,0.48736,"Health and Beauty","Health and Beauty",0
"Sports Books",2017-06-01 00:00:00.000,0,1.25495,"Books","Book Shop",0
"Adult dog supplies",2017-06-01 00:00:00.000,0,0.11856,"Pet Supplies","Pet Shop",0
"First aid kit",2017-06-01 00:00:00.000,0,0.92386,"Health and Beauty","Health and Beauty",0
"Web Camera",2017-05-01 00:00:00.000,0,1.35203,"Cameras","Technology",0
"Sports Books",2017-05-01 00:00:00.000,0,0.14675,"Books","Book Shop",0
"Industrial consumer electronics",2017-05-01 00:00:00.000,0,0.48791,"Consumer Electronics","Technology",0
"Adult dog supplies",2017-05-01 00:00:00.000,0,0.55813,"Pet Supplies","Pet Shop",0
"First aid kit",2017-05-01 00:00:00.000,0,0.2368,"Health and Beauty","Health and Beauty",0
"Web Camera",2017-04-01 00:00:00.000,0,0.60638,"Cameras","Technology",0
"Sports Books",2017-04-01 00:00:00.000,0,2.19697,"Books","Book Shop",0
"Industrial consumer electronics",2017-04-01 00:00:00.000,0,0.70648,"Consumer Electronics","Technology",0
"Adult dog supplies",2017-04-01 00:00:00.000,0,0.41583,"Pet Supplies","Pet Shop",0
"First aid kit",2017-04-01 00:00:00.000,0,1.74649,"Health and Beauty","Health and Beauty",0
"Web Camera",2017-03-01 00:00:00.000,0,1.37945,"Cameras","Technology",0
"Sports Books",2017-03-01 00:00:00.000,0,0.70763,"Books","Book Shop",0
"Industrial consumer electronics",2017-03-01 00:00:00.000,0,0.49854,"Consumer Electronics","Technology",0
"Adult dog supplies",2017-03-01 00:00:00.000,0,1.39757,"Pet Supplies","Pet Shop",0
"First aid kit",2017-03-01 00:00:00.000,0,1.52918,"Health and Beauty","Health and Beauty",0
"Web Camera",2017-02-01 00:00:00.000,0,2.3387,"Cameras","Technology",0
"Sports Books",2017-02-01 00:00:00.000,0,1.35525,"Books","Book Shop",0
"Industrial consumer electronics",2017-02-01 00:00:00.000,0,2.17559,"Consumer Electronics","Technology",0
"Adult dog supplies",2017-02-01 00:00:00.000,0,1.38877,"Pet Supplies","Pet Shop",0
"First aid kit",2017-02-01 00:00:00.000,0,1.19987,"Health and Beauty","Health and Beauty",0
"Web Camera",2017-01-01 00:00:00.000,0,2.03583,"Cameras","Technology",0
"Sports Books",2017-01-01 00:00:00.000,0,2.32011,"Books","Book Shop",0
"Industrial consumer electronics",2017-01-01 00:00:00.000,0,1.71856,"Consumer Electronics","Technology",0
"Adult dog supplies",2017-01-01 00:00:00.000,0,0.21092,"Pet Supplies","Pet Shop",0
"First aid kit",2017-01-01 00:00:00.000,0,1.32397,"Health and Beauty","Health and Beauty",0
"Web Camera",2016-12-01 00:00:00.000,0,0.34017,"Cameras","Technology",0
"Sports Books",2016-12-01 00:00:00.000,0,1.89258,"Books","Book Shop",0
"Industrial consumer electronics",2016-12-01 00:00:00.000,0,1.23958,"Consumer Electronics","Technology",0
"Adult dog supplies",2016-12-01 00:00:00.000,0,1.93348,"Pet Supplies","Pet Shop",0
"First aid kit",2016-12-01 00:00:00.000,0,1.91284,"Health and Beauty","Health and Beauty",0
"Web Camera",2016-11-01 00:00:00.000,0,2.05509,"Cameras","Technology",0
"Sports Books",2016-11-01 00:00:00.000,0,2.16743,"Books","Book Shop",0
"Industrial consumer electronics",2016-11-01 00:00:00.000,0,1.24236,"Consumer Electronics","Technology",0
"Adult dog supplies",2016-11-01 00:00:00.000,0,1.20418,"Pet Supplies","Pet Shop",0
"First aid kit",2016-11-01 00:00:00.000,0,1.30114,"Health and Beauty","Health and Beauty",0
"Web Camera",2016-10-01 00:00:00.000,0,1.82398,"Cameras","Technology",0
"Sports Books",2016-10-01 00:00:00.000,0,1.07806,"Books","Book Shop",0
"Industrial consumer electronics",2016-10-01 00:00:00.000,0,0.12519,"Consumer Electronics","Technology",0
"Adult dog supplies",2016-10-01 00:00:00.000,0,2.20893,"Pet Supplies","Pet Shop",0
"First aid kit",2016-10-01 00:00:00.000,0,1.00932,"Health and Beauty","Health and Beauty",0
"Web Camera",2016-09-01 00:00:00.000,0,0.51591,"Cameras","Technology",0
"Sports Books",2016-09-01 00:00:00.000,0,0.53773,"Books","Book Shop",0
"Industrial consumer electronics",2016-09-01 00:00:00.000,0,0.80842,"Consumer Electronics","Technology",0
"Adult dog supplies",2016-09-01 00:00:00.000,0,0.25797,"Pet Supplies","Pet Shop",0
"First aid kit",2016-09-01 00:00:00.000,0,0.57522,"Health and Beauty","Health and Beauty",0
"Web Camera",2016-08-01 00:00:00.000,0,1.15663,"Cameras","Technology",0
"Sports Books",2016-08-01 00:00:00.000,0,1.14377,"Books","Book Shop",0
"Industrial consumer electronics",2016-08-01 00:00:00.000,0,2.27642,"Consumer Electronics","Technology",0
"Adult dog supplies",2016-08-01 00:00:00.000,0,0.14419,"Pet Supplies","Pet Shop",0
"First aid kit",2016-08-01 00:00:00.000,0,1.0645,"Health and Beauty","Health and Beauty",0
"Web Camera",2016-07-01 00:00:00.000,0,1.54905,"Cameras","Technology",0
"Sports Books",2016-07-01 00:00:00.000,0,0.36764,"Books","Book Shop",0
"Industrial consumer electronics",2016-07-01 00:00:00.000,0,1.80506,"Consumer Electronics","Technology",0
"Adult dog supplies",2016-07-01 00:00:00.000,0,1.10872,"Pet Supplies","Pet Shop",0
"First aid kit",2016-07-01 00:00:00.000,0,0.25266,"Health and Beauty","Health and Beauty",0
"Web Camera",2016-06-01 00:00:00.000,0,2.11793,"Cameras","Technology",0
"Sports Books",2016-06-01 00:00:00.000,0,1.29887,"Books","Book Shop",0
"Industrial consumer electronics",2016-06-01 00:00:00.000,0,0.48768,"Consumer Electronics","Technology",0
"Adult dog supplies",2016-06-01 00:00:00.000,0,0.63686,"Pet Supplies","Pet Shop",0
"First aid kit",2016-06-01 00:00:00.000,0,1.66089,"Health and Beauty","Health and Beauty",0
"Web Camera",2016-05-01 00:00:00.000,0,0.32893,"Cameras","Technology",0
"Sports Books",2016-05-01 00:00:00.000,0,2.05665,"Books","Book Shop",0
"Industrial consumer electronics",2016-05-01 00:00:00.000,0,1.46544,"Consumer Electronics","Technology",0
"Adult dog supplies",2016-05-01 00:00:00.000,0,0.48358,"Pet Supplies","Pet Shop",0
"First aid kit",2016-05-01 00:00:00.000,0,2.15566,"Health and Beauty","Health and Beauty",0
"Web Camera",2016-04-01 00:00:00.000,0,0.89959,"Cameras","Technology",0
"Sports Books",2016-04-01 00:00:00.000,0,0.37109,"Books","Book Shop",0
"Industrial consumer electronics",2016-04-01 00:00:00.000,0,1.44253,"Consumer Electronics","Technology",0
"Adult dog supplies",2016-04-01 00:00:00.000,0,1.99748,"Pet Supplies","Pet Shop",0
"First aid kit",2016-04-01 00:00:00.000,0,1.91627,"Health and Beauty","Health and Beauty",0
"Web Camera",2016-03-01 00:00:00.000,0,0.86801,"Cameras","Technology",0
"Sports Books",2016-03-01 00:00:00.000,0,2.18756,"Books","Book Shop",0
"Industrial consumer electronics",2016-03-01 00:00:00.000,0,2.29179,"Consumer Electronics","Technology",0
"First aid kit",2016-03-01 00:00:00.000,0,0.72476,"Health and Beauty","Health and Beauty",0
"Web Camera",2016-02-01 00:00:00.000,0,2.3061,"Cameras","Technology",0
"Sports Books",2016-02-01 00:00:00.000,0,1.89536,"Books","Book Shop",0
"Industrial consumer electronics",2016-02-01 00:00:00.000,0,1.89109,"Consumer Electronics","Technology",0
"First aid kit",2016-02-01 00:00:00.000,0,0.79794,"Health and Beauty","Health and Beauty",0
"Web Camera",2016-01-01 00:00:00.000,0,1.73692,"Cameras","Technology",0
"Sports Books",2016-01-01 00:00:00.000,0,1.43552,"Books","Book Shop",0
"Industrial consumer electronics",2016-01-01 00:00:00.000,0,0.44091,"Consumer Electronics","Technology",0
"Adult dog supplies",2016-01-01 00:00:00.000,0,1.43668,"Pet Supplies","Pet Shop",0
"First aid kit",2016-01-01 00:00:00.000,0,1.3803,"Health and Beauty","Health and Beauty",0
"Web Camera",2015-12-01 00:00:00.000,0,1.11986,"Cameras","Technology",0
"Sports Books",2015-12-01 00:00:00.000,0,1.08032,"Books","Book Shop",0
"Industrial consumer electronics",2015-12-01 00:00:00.000,0,2.13081,"Consumer Electronics","Technology",0
"Adult dog supplies",2015-12-01 00:00:00.000,0,0.51863,"Pet Supplies","Pet Shop",0
"First aid kit",2015-12-01 00:00:00.000,0,1.62927,"Health and Beauty","Health and Beauty",0
"Web Camera",2015-11-01 00:00:00.000,0,0.16378,"Cameras","Technology",0
"Sports Books",2015-11-01 00:00:00.000,0,2.08802,"Books","Book Shop",0
"Industrial consumer electronics",2015-11-01 00:00:00.000,0,1.599,"Consumer Electronics","Technology",0
"Adult dog supplies",2015-11-01 00:00:00.000,0,1.31931,"Pet Supplies","Pet Shop",0
"First aid kit",2015-11-01 00:00:00.000,0,2.31179,"Health and Beauty","Health and Beauty",0
"Sports Books",2015-10-01 00:00:00.000,0,0.52398,"Books","Book Shop",0
"Industrial consumer electronics",2015-10-01 00:00:00.000,0,2.33069,"Consumer Electronics","Technology",0
"Adult dog supplies",2015-10-01 00:00:00.000,0,1.54933,"Pet Supplies","Pet Shop",0
"First aid kit",2015-10-01 00:00:00.000,0,0.80927,"Health and Beauty","Health and Beauty",0
"Industrial consumer electronics",2015-09-01 00:00:00.000,0,1.86802,"Consumer Electronics","Technology",0
"Adult dog supplies",2015-09-01 00:00:00.000,0,1.44546,"Pet Supplies","Pet Shop",0
"First aid kit",2015-09-01 00:00:00.000,0,1.61078,"Health and Beauty","Health and Beauty",0
"Sports Books",2015-08-01 00:00:00.000,0,1.99719,"Books","Book Shop",0
"Industrial consumer electronics",2015-08-01 00:00:00.000,0,0.24921,"Consumer Electronics","Technology",0
"Adult dog supplies",2015-08-01 00:00:00.000,0,1.08067,"Pet Supplies","Pet Shop",0
"First aid kit",2015-08-01 00:00:00.000,0,0.20343,"Health and Beauty","Health and Beauty",0
"Web Camera",2015-07-01 00:00:00.000,0,2.16093,"Cameras","Technology",0
"Sports Books",2015-07-01 00:00:00.000,0,1.70681,"Books","Book Shop",0
"Adult dog supplies",2015-07-01 00:00:00.000,0,1.37144,"Pet Supplies","Pet Shop",0
"First aid kit",2015-07-01 00:00:00.000,0,0.12227,"Health and Beauty","Health and Beauty",0
"Web Camera",2015-06-01 00:00:00.000,0,2.0301,"Cameras","Technology",0
"Sports Books",2015-06-01 00:00:00.000,0,1.37772,"Books","Book Shop",0
"Industrial consumer electronics",2015-06-01 00:00:00.000,0,0.55197,"Consumer Electronics","Technology",0
"Adult dog supplies",2015-06-01 00:00:00.000,0,1.98571,"Pet Supplies","Pet Shop",0
"First aid kit",2015-06-01 00:00:00.000,0,1.83587,"Health and Beauty","Health and Beauty",0
"Web Camera",2015-05-01 00:00:00.000,0,1.59459,"Cameras","Technology",0
"Sports Books",2015-05-01 00:00:00.000,0,1.27439,"Books","Book Shop",0
"Industrial consumer electronics",2015-05-01 00:00:00.000,0,1.7257,"Consumer Electronics","Technology",0
"Adult dog supplies",2015-05-01 00:00:00.000,0,1.29264,"Pet Supplies","Pet Shop",0
"First aid kit",2015-05-01 00:00:00.000,0,1.2345,"Health and Beauty","Health and Beauty",0
"Web Camera",2015-04-01 00:00:00.000,0,0.87078,"Cameras","Technology",0
"Sports Books",2015-04-01 00:00:00.000,0,2.31088,"Books","Book Shop",0
"Industrial consumer electronics",2015-04-01 00:00:00.000,0,1.95759,"Consumer Electronics","Technology",0
"Adult dog supplies",2015-04-01 00:00:00.000,0,1.28305,"Pet Supplies","Pet Shop",0
"First aid kit",2015-04-01 00:00:00.000,0,1.11324,"Health and Beauty","Health and Beauty",0
"Web Camera",2015-03-01 00:00:00.000,0,2.29587,"Cameras","Technology",0
"Sports Books",2015-03-01 00:00:00.000,0,1.95221,"Books","Book Shop",0
"Industrial consumer electronics",2015-03-01 00:00:00.000,0,1.06332,"Consumer Electronics","Technology",0
"Adult dog supplies",2015-03-01 00:00:00.000,0,1.1993,"Pet Supplies","Pet Shop",0
"First aid kit",2015-03-01 00:00:00.000,0,1.66701,"Health and Beauty","Health and Beauty",0
"Web Camera",2015-02-01 00:00:00.000,0,0.86835,"Cameras","Technology",0
"Sports Books",2015-02-01 00:00:00.000,0,1.67945,"Books","Book Shop",0
"Industrial consumer electronics",2015-02-01 00:00:00.000,0,0.24009,"Consumer Electronics","Technology",0
"Adult dog supplies",2015-02-01 00:00:00.000,0,1.30675,"Pet Supplies","Pet Shop",0
"First aid kit",2015-02-01 00:00:00.000,0,1.07115,"Health and Beauty","Health and Beauty",0
"Nike Men's Dri-FIT Victory Golf Polo",2017-12-01 00:00:00.000,2,1.29291,"Women's Apparel","Golf",2.58582
"Under Armour Women's Ignite Slide",2017-12-01 00:00:00.000,2,1.00809,"Electronics","Footwear",2.01618
"Sports Books",2017-12-01 00:00:00.000,2,0.99933,"Books","Book Shop",1.99866
"Adult dog supplies",2017-12-01 00:00:00.000,2,2.07928,"Pet Supplies","Pet Shop",4.15856
"Under Armour Hustle Storm Medium Duffle Bag",2017-11-01 00:00:00.000,2,1.54382,"Fitness Accessories","Footwear",3.08764
"Rock music",2017-11-01 00:00:00.000,2,0.73288,"Music","Discs Shop",1.46576
"Yakima DoubleDown Ace Hitch Mount 4-Bike Rack",2017-11-01 00:00:00.000,2,0.5909,"Strength Training","Footwear",1.1818
"Perfect Fitness Perfect Rip Deck",2017-10-01 00:00:00.000,2,2.28291,"Cleats","Apparel",4.56582
"adidas Brazuca 2017 Official Match Ball",2017-10-01 00:00:00.000,2,0.85572,"Baseball & Softball","Fitness",1.71144
"Children's heaters",2017-09-01 00:00:00.000,2,2.17739,"Children's Clothing","Apparel",4.35478
"DVDs",2017-09-01 00:00:00.000,2,2.22212,"DVDs","Discs Shop",4.44424
"Nike Men's Fingertrap Max Training Shoe",2017-09-01 00:00:00.000,2,2.23725,"Soccer","Fitness",4.4745
"Diamondback Girls' Clarity 24 Hybrid Bike 201",2017-09-01 00:00:00.000,2,1.1197,"Basketball","Fitness",2.2394
"Columbia Men's PFG Anchor Tough T-Shirt",2017-08-01 00:00:00.000,2,0.90595,"Shop By Sport","Golf",1.8119
"Industrial consumer electronics",2017-08-01 00:00:00.000,2,1.87279,"Consumer Electronics","Technology",3.74558
"Elevation Training Mask 2.0",2017-08-01 00:00:00.000,2,1.65973,"Soccer","Fitness",3.31946
"Yakima DoubleDown Ace Hitch Mount 4-Bike Rack",2017-08-01 00:00:00.000,2,0.29216,"Strength Training","Footwear",0.58432
"Nike Men's Comfort 2 Slide",2017-07-01 00:00:00.000,2,0.85838,"Tennis & Racquet","Fitness",1.71676
"Nike Women's Tempo Shorts",2017-07-01 00:00:00.000,2,0.21754,"Cardio Equipment","Footwear",0.43508
"adidas Brazuca 2017 Official Match Ball",2017-07-01 00:00:00.000,2,0.92503,"Baseball & Softball","Fitness",1.85006
"Nike Men's Fingertrap Max Training Shoe",2017-07-01 00:00:00.000,2,0.40868,"Soccer","Fitness",0.81736
"Nike Men's Kobe IX Elite Low Basketball Shoe",2017-07-01 00:00:00.000,2,1.86232,"Shop By Sport","Golf",3.72464
"adidas Men's Germany Black Crest Away Tee",2017-06-01 00:00:00.000,2,0.43802,"Girls' Apparel","Golf",0.87604
"DVDs",2017-06-01 00:00:00.000,2,1.55092,"DVDs","Discs Shop",3.10184
"Industrial consumer electronics",2017-06-01 00:00:00.000,2,1.4059,"Consumer Electronics","Technology",2.8118
"Brooks Women's Ghost 6 Running Shoe",2017-06-01 00:00:00.000,2,1.64343,"Boxing & MMA","Footwear",3.28686
"adidas Brazuca 2017 Official Match Ball",2017-06-01 00:00:00.000,2,1.59544,"Baseball & Softball","Fitness",3.19088
"Nike Men's Kobe IX Elite Low Basketball Shoe",2017-06-01 00:00:00.000,2,2.00456,"Shop By Sport","Golf",4.00912
"Columbia Men's PFG Anchor Tough T-Shirt",2017-05-01 00:00:00.000,2,0.49966,"Shop By Sport","Golf",0.99932
"Nike Men's Free TR 5.0 TB Training Shoe",2017-05-01 00:00:00.000,2,1.36982,"As Seen on  TV!","Footwear",2.73964
"The North Face Women's Recon Backpack",2017-05-01 00:00:00.000,2,0.29337,"Hunting & Shooting","Fan Shop",0.58674
"Yakima DoubleDown Ace Hitch Mount 4-Bike Rack",2017-04-01 00:00:00.000,2,1.79506,"Strength Training","Footwear",3.59012
"insta-bed Neverflat Air Mattress",2017-04-01 00:00:00.000,2,1.2184,"Hunting & Shooting","Fan Shop",2.4368
"Nike Women's Tempo Shorts",2017-03-01 00:00:00.000,2,1.69635,"Cardio Equipment","Footwear",3.3927
"Nike Dri-FIT Crew Sock 6 Pack",2017-02-01 00:00:00.000,2,0.9058,"Hockey","Fitness",1.8116
"Under Armour Kids' Mercenary Slide",2017-02-01 00:00:00.000,2,0.88451,"Electronics","Footwear",1.76902
"Nike Women's Legend V-Neck T-Shirt",2017-01-01 00:00:00.000,2,0.71885,"Hockey","Fitness",1.4377
"adidas Men's F10 Messi TRX FG Soccer Cleat",2016-11-01 00:00:00.000,2,0.84099,"Baseball & Softball","Fitness",1.68198
"Diamondback Women's Serene Classic Comfort Bi",2016-10-01 00:00:00.000,2,1.52597,"Camping & Hiking","Fan Shop",3.05194
"Nike Dri-FIT Crew Sock 6 Pack",2016-09-01 00:00:00.000,2,2.01991,"Hockey","Fitness",4.03982
"adidas Men's Germany Black Crest Away Tee",2016-08-01 00:00:00.000,2,1.52452,"Girls' Apparel","Golf",3.04904
"Columbia Men's PFG Anchor Tough T-Shirt",2016-07-01 00:00:00.000,2,0.24174,"Shop By Sport","Golf",0.48348
"Nike Women's Tempo Shorts",2016-07-01 00:00:00.000,2,0.28389,"Cardio Equipment","Footwear",0.56778
"Nike Women's Legend V-Neck T-Shirt",2016-07-01 00:00:00.000,2,1.40885,"Hockey","Fitness",2.8177
"Under Armour Kids' Mercenary Slide",2016-07-01 00:00:00.000,2,0.42497,"Electronics","Footwear",0.84994
"Columbia Men's PFG Anchor Tough T-Shirt",2016-06-01 00:00:00.000,2,1.02685,"Shop By Sport","Golf",2.0537
"Nike Men's Deutschland Weltmeister Winners Bl",2016-06-01 00:00:00.000,2,1.15332,"Girls' Apparel","Golf",2.30664
"Under Armour Women's Micro G Skulpt Running S",2016-06-01 00:00:00.000,2,2.22047,"Boxing & MMA","Footwear",4.44094
"ENO Atlas Hammock Straps",2016-05-01 00:00:00.000,2,1.27434,"Hunting & Shooting","Fan Shop",2.54868
"Nike Dri-FIT Crew Sock 6 Pack",2016-05-01 00:00:00.000,2,0.8386,"Hockey","Fitness",1.6772
"Under Armour Hustle Storm Medium Duffle Bag",2016-04-01 00:00:00.000,2,0.94814,"Fitness Accessories","Footwear",1.89628
"Under Armour Men's Tech II T-Shirt",2016-04-01 00:00:00.000,2,1.17677,"Lacrosse","Fitness",2.35354
"Nike Dri-FIT Crew Sock 6 Pack",2016-03-01 00:00:00.000,2,1.38243,"Hockey","Fitness",2.76486
"Under Armour Hustle Storm Medium Duffle Bag",2016-03-01 00:00:00.000,2,0.45712,"Fitness Accessories","Footwear",0.91424
